obj_0,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,obj_7,obj_8,obj_9,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9
2.108311235017225e-31,0.0,3.443133541009723e-15,0.0,0.0,0.0,56.23063798324491,0.0,47.65488987689347,94.46315258490452,0.5781741805959082,0.447565939669856,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.22681094560491555
8.698759259261024e-16,0.0,0.0,0.0,0.0,0.0,0.0,14.206151953881623,12.039568306843108,23.865244069678234,0.5781741805959082,0.447565939669856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387790249681095
0.2825730724846896,18.31814690909172,0.0,0.0,0.0,0.0,14.064337528210672,0.002857686885971165,7.004268304640634,9.669553946198208,0.24259120531417505,0.18745144846714645,7.876839501484711e-05,0.41681223526010125,0.0,0.0,0.0,0.0,0.9901803747294875,1.0
2.952658331010738,3.365932527362351,34.67776177231309,0.0,0.0,0.0,0.0,0.0,0.0,11.68683961713462,0.20535095021565705,0.0,0.0,0.0,0.0,0.0,0.0,0.9182542568755744,0.5415795730864583,0.007754424254236142
1.2912953325663867e-37,2.1088453151805675e-21,1.6173166513517863e-20,0.0,5.510236136030565e-19,2.1862083767012603e-16,1.3107958634879903e-18,3.123904825036295e-15,1.9547857057389925e-17,51.143018692129694,1.0,0.003973881234424021,0.9555188985213897,0.003816955057795779,0.9983947302337378,0.9811618139116836,0.0,0.9174558215630116,1.0,0.011814563759264374
23.63493981064338,0.0,0.0,0.0,0.0,0.0,0.0,0.010252266690414943,0.0,15.992566979201431,0.37871354985541456,0.0,0.000276150281305166,0.0,0.0,0.0,0.0,0.0,0.0,0.9961435123638188
2.4761885824979098e-31,0.0,4.043922842442292e-15,0.0,0.0,66.04227186577924,0.0,0.0,4.965598444351953,9.799974454160587,0.09352309856930013,0.047776388649803214,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2813470666710872
9.705455273012062e-16,1.0852668716939667e-15,0.0,23.77731314744742,0.7136046802003944,0.0,11.300439647526936,0.6554670039180808,0.28666467342224417,0.0,0.0,0.006927198037017648,0.015841497095838736,0.28233266538672885,0.0,0.01910049812727932,1.0,0.0,0.5354887478307997,0.9983994836617807
1.5679563410570099e-34,2.560667030116246e-18,0.0,0.0,0.041818866172664344,24.93270406756096,7.372022131508973,0.0,0.0,0.0,0.0,0.0,0.0,0.18301893356891152,0.9989322180207125,1.0,0.0,0.0,1.0,0.9999977187985226
17.9921305477452,10.12682239441288,0.0,0.0,0.0,0.0,0.0,0.5998549450609503,13.72650225836212,7.807305318800912,0.19416088708252743,0.37340499319877885,0.01849107612061629,0.0,0.0,0.0,0.0,0.0,0.32636520035777794,1.0
1.0394114856067137e-47,3.6682189105108695e-48,1.800095651450644e-31,0.0,2.9397792942486612e-15,48.01023929994265,0.019504519233923198,0.0,14.70496891757846,4.407900075227171,0.05574354936938014,0.18921340085356364,0.0,0.00025863153553859486,1.0,1.0,0.0,1.0,0.21598447172229226,0.21501210867637707
5.348332247427637,0.0,0.0,0.0,0.0,5.987055469242126,8.812547750669392,21.609013774560086,0.800612125330034,8.142423167409222,0.20278201119698175,0.0206452419668271,0.6790651765028931,0.5296349312102238,0.5358341776934105,0.0,0.0,0.0,0.0,0.0
10.812324748063181,5.581733004843684,0.7819146619191207,0.0,13.28498667875077,0.0,0.0,13.964770955497126,0.0686645432058485,12.482631371347944,0.31880013537506563,0.0019166148784665327,0.41950317777141183,0.0,0.0,0.5272643039878084,0.0,0.04085270376228334,0.3033833610086327,1.0
9.51621874340308,0.0,0.0,12.092397755091644,0.0,0.0,0.0,0.0,4.940849794070146,20.366725330125984,0.5729666847946118,0.1977915240361846,0.0,0.0,0.0,0.0,0.575541249022641,0.0,0.0,1.0
1.0582277404872689e-17,3.628994679824447e-18,0.1827013909639352,2.3817824809740915,0.062306207707416184,0.0,6.975826367964758,2.6489056666067117,0.1376844319466864,1.0239538616985957,0.08271695722647193,0.01118600392749719,0.21955579776466194,0.7898993079597393,0.0,0.01660110200673015,0.951261715954379,1.0,0.21031609861274675,0.394557044353076
2.7754744457398878e-49,4.532693749205536e-33,0.0,0.0,7.402450653300811e-17,3.1466858625101465e-15,0.0,1.992074459497637e-15,60.83353162849573,1.5138925700301984,0.015839538409034626,1.0,0.3592170841548723,0.0,0.9850265402194179,1.0,0.0,0.0,1.0,0.7175921738002125
3.1763330102009157,0.0,24.600553876841555,0.0,0.0,0.0,0.0,0.0,0.0,7.792538582575245,0.19378186005933426,0.0,0.0,0.0,0.0,0.0,0.0,0.9182542568755744,0.0,0.0
7.20873484954934e-34,5.951837151986319e-34,1.5266889746935374e-17,0.2493272306360459,15.843633023139141,19.704216270415316,0.0,19.017991470073245,0.0,2.264533452975097,0.045488002173021014,0.0,0.410536802305879,0.0,0.5688300610808305,0.9899825031356217,1.0,1.0,0.4393836119961315,0.9943278179713358
0.6500110952039769,0.0,4.281238822150106,0.0,0.0,0.0,0.0,0.0,3.292023768842411,0.07432089342290932,0.008697597648078176,0.4138129806760174,0.0,0.0,0.0,0.0,0.0,0.9040760098614438,0.0,0.29860465992626184
6.115515861012134,0.0,0.0,0.0,2.08751698469008,3.0193622977454604,13.51043711329691,0.0,18.94489862760727,9.147955777365036,0.22889079629564046,0.5679606781291759,0.0,0.6907667419387198,0.27827031649007006,0.20941353871463148,0.0,0.0,0.0,1.0
1.1518205496654016e-15,0.0,0.0,18.810657088514727,0.0,0.0,0.0,11.060528960935843,0.0,15.629625799899152,0.3956904498296888,0.0,0.3383913018921687,0.0,0.0,0.0,1.0,0.0,0.0,0.9976649165257634
4.932544865910037e-48,0.0,8.055457082555177e-32,1.3155559771460146e-15,21.48465954529838,13.101489009076335,0.0,0.0,6.493589426535515,0.7705104329321152,0.018869000142426207,0.16077129109254418,0.0,0.0,0.3486124217160914,1.0,1.0,1.0,0.0,1.0
1.9426733556641932e-31,5.442726193142715e-32,5.321038313977793e-34,3.294801034787274e-15,53.808184320266754,0.0,3.772047471470166,0.0,0.0,12.334239759232897,0.1431121356105044,0.0,0.0,0.044555265331353455,0.0,1.0,1.0,0.0016790628886419676,0.17390121511914003,0.5174465607239962
1.3048230114827377e-15,0.0,0.0,0.0,5.93257389449554e-16,23.408525481693086,0.0,0.6328484667453035,3.137691252020196,10.853355757463202,0.2741429430165633,0.08479662159344359,0.017206796546808685,0.0,1.0,0.27166258216592154,0.0,0.0,0.0,0.0
1.4695885700227781e-15,24.0002026877621,0.0,0.0,0.0,0.0,9.957088408647241,0.09427217902141942,0.0,0.9153000191097297,0.022416096704926503,0.0,0.0023097264788261573,0.25035943156886925,0.0,0.0,0.0,0.0,1.0,0.0
7.611118973668507e-37,8.877570154766561e-37,0.0,6.081143097205962e-35,1.1020480315720055e-32,0.0,1.4458949554157594e-31,0.0,2.3681748192877212e-15,38.675229803997965,1.0,1.0,0.0,0.951570318560521,0.0,0.9964864940602974,0.9877597644091134,0.0,0.5488012113526175,0.4141400408728546
7.340472273720147e-32,0.0,1.1987900966761796e-15,0.0,2.740843845504119e-16,4.679835957305931e-16,21.488017643570956,1.437674571452601,10.8452167314918,9.725197356514272,0.24405961452479485,0.29698998796866016,0.04253021628395126,1.0,0.23149803715206702,0.14309353454707086,0.0,1.0,0.0,0.0
1.0909098318880207e-15,0.0,0.0,17.815909577317388,0.0,0.0,9.338982521129852,0.0,0.0,16.47351727479234,0.43684434025337227,0.0,0.0,0.30736924921871506,0.0,0.0,1.0,0.0,0.0,1.0
4.1303071555582137e-32,4.61152802186314e-32,0.0,1.011029396635587e-15,16.511363069572468,0.0,0.0,23.09756513402407,0.13202175402653396,2.369582623649716,0.05300800315217513,0.002960206009991584,0.6048978528492958,0.0,0.0,1.0,1.0,0.0,0.535009334545669,0.41190955999245343
8.126261148266357e-15,0.0,0.0,132.71191585891012,0.0,0.0,0.0,0.0,0.0,167.97023801451306,0.5743113811011018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9563073311321391
2.8960549827162478e-15,0.0,0.0,6.74878277476698e-18,0.0,47.29629552274999,72.42962188247314,38.46972450317745,0.0,40.74843253717088,0.2587524608503009,0.0,0.26639354314841096,0.6317288961095432,1.0,0.0,0.0014835356380754061,0.0,0.0,0.978336556495948
9.760900262982197e-18,1.032374473865014e-17,1.68425741910589e-17,0.35985365614617637,0.0,0.004249403026374533,2.6612906920978796,0.0,1.4764733055408987,1.1593226947708284,0.23023549260213055,0.3200181963268528,0.0,0.9144307894063407,0.007517301010131983,0.0,1.0,0.5538963725919042,0.517835723143112,0.5034016783707662
6.7547342349895764e-31,2.7850797481793776e-31,1.1932214568386776e-14,0.0,0.0,0.0,1.4203070680617395e-15,196.24348447903557,0.0,10.032324588455714,0.03251685578538871,0.0,1.0,0.07542280991005834,0.0,0.0,0.0,1.0,0.24896777110097723,0.355805510936141
8.783761218638442e-16,0.0,0.0,14.344970688289944,0.0,0.0,0.0,0.0,16.431625556927624,14.15003524762484,0.36635783714337,0.5430968986918058,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.3256239059245257e-48,8.110746936782361e-49,2.537982258886562e-32,4.1448395744039895e-16,6.769036717018798,0.0,1.5080105006840887,0.019289923110022995,20.557591968095647,14.327982643262576,0.37156533294466654,0.7928713143254773,0.0017707785752663768,0.13954771996881826,0.0,1.0,1.0,1.0,0.34955687237777616,1.0
6.739694608651297e-16,7.524934436115773e-16,3.0992322308889355e-17,16.505395851274052,0.44386733151570407,0.0,0.0,23.09756513402407,0.13202175402653396,2.369582623649716,0.05300800315217513,0.002960206009991584,0.6048978528492958,0.0,0.0,0.017116016659742883,1.0,0.01952520180897399,0.535009334545669,0.41190955999245343
2.7556743453725164e-15,9.209082944400079e-16,1.7755034805923573e-16,0.0,0.0,0.0,1.203620998823451e-14,0.0,2.230902201262635e-16,202.26584918607043,1.0,0.01146781621856463,0.0,0.8489371537889159,0.0,0.0,0.0,0.03885474492823565,0.20532128717722975,0.9602188819807455
1.737118657856531e-18,0.0283693005863565,0.0,5.0856459978225566,0.0,0.0,0.0,2.3008243700546207,5.7202434148931856,2.2331085526283796,0.17344939851066293,0.5077881189957173,0.2704710187853149,0.0,0.0,0.0,0.9964487755615483,0.0,1.0,0.6957981406631997
10.866673203164973,0.0,0.0,0.0,2.5181839986005197,4.245007234280027,18.277386878698906,9.707713772169823,0.0,10.2592153028245,0.2582234089819592,0.0,0.26639354314841096,0.6317288961095432,0.23149803715206702,0.14496799726118514,0.0,0.0,0.0,1.0
3.1222085924524654e-15,3.066050265324554e-15,2.0323883849709397e-16,5.3673101190190215e-15,0.0,1.1126922877660791e-18,0.0,0.0,113.14399532800667,0.0,0.0,1.0,0.0,0.0,0.00010224517821430523,0.0,0.5642175852273527,0.02954632628055842,0.4942228467067445,0.5731482061690394
5.784405580290971e-50,9.44665120476908e-34,2.609019959970854e-36,1.5427611030118098e-17,1.1955519404893205e-17,1.6650051476769122e-15,27.1934657835849,0.0,0.00043955489154150126,0.0,0.0,1.029031522494471e-05,0.0,1.0,0.992537640854881,0.4197071602120481,1.0,0.0017582415544902807,1.0,0.0027281294428852243
9.82308639031556e-48,6.755041167664055e-48,2.4069151413733024e-48,1.98622281279819e-31,3.24374801645842e-15,52.974425258235165,1.0259351347033876,0.0,0.9581175230272445,12.117644929745934,0.1431121356105044,0.011510757177916553,0.0,0.012327626991478713,1.0,1.0,1.0,0.1268260855582921,0.3835014886479258,0.517272314872615
5.547964249982669e-32,9.060513208943799e-16,0.0,0.0,3.505305002657466e-18,4.217022076338582e-16,16.321225520652714,0.0,20.23901177192193,0.0,0.0,0.5679606781291759,0.0,1.0,0.2773161329508084,0.002462923774884676,0.0,0.0,1.0,1.0
3.5869750299398594e-31,1.2615147732405666e-33,4.0337644529469097e-32,5.894935333063954e-15,5.0583152474083516e-17,0.0,1.3263100348788843e-15,98.68166689431894,0.0,35.25016277280254,0.21841421486476592,0.0,1.0,0.1408829488991223,0.0,0.005462561144617101,1.0,0.07129168064303154,0.0022389393010753267,0.9780529596948464
1.8062307293725394e-16,2.0166741379615455e-16,5.322860361366437e-16,9.752674641803623,0.0,0.0,2.276753705047508,14.00973738777284,0.0,22.69766431404072,0.5867953047103626,0.0,0.6048978528492958,0.14600350975706633,0.0,0.0,1.0,0.7004595601002709,0.535009334545669,0.41190955999245343
3.551684899521901e-32,2.834612269760535e-32,1.7573948667296385e-31,1.682921728109487e-31,1.9511232621277232e-31,5.147330779724955e-15,0.0,6.142604330311479e-17,84.06827644217437,9.320844742546097,0.07029640498530865,1.0,0.007596787387330939,0.0,1.0,0.4249598031356195,0.47593920454219113,0.8389147250179028,0.42881656822257863,0.42227782401421093
1.3703814323487222e-33,5.94073305495733e-32,9.704534263830514e-16,1.0542067315277288e-15,23.400629830800522,0.0,0.5900077815042595,10.97010532210101,0.0,2.7783454719714658,0.06815897251985625,0.0,0.2789996270517632,0.016047903805520156,0.0,1.0,0.5263197890034835,1.0,0.9853173469229898,1.0
1.1799413821148402e-15,19.269905134057613,0.0,0.0,0.0,0.0,0.0,0.005453543830674629,15.328860760521978,8.348458191055961,0.20810145878025946,0.4277956947377132,0.00018016869907957686,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9.088514681641921e-18,0.0,8.171266504124989e-16,13.345516324402789,0.0,0.6815943003479465,17.251117251568115,9.704246029860345,0.0,10.279065415173728,0.2587524608503009,0.0,0.26639354314841096,0.5804247989275301,0.032485795624593305,0.0,1.0,0.9929194702327515,0.0,1.0
1.4628484758603189,0.0,1.1437534019446673,1.5936790854215097,0.001171437397550488,2.482564753945365,0.0,0.0,1.3062172009585473,3.264472292171302,0.4583236194243664,0.2282450807723353,0.0,0.0,0.5045901315333885,0.0003047624967578155,0.45152962510167405,0.4224521059204619,0.0,0.4039266869962133
19.502641814159844,0.0,0.0,0.0,0.0,0.4587917254732115,0.0,14.077433735491745,0.2829019451248015,9.858108253285968,0.24757263995023154,0.007486092053018367,0.39794504783174683,0.0,0.014973459780582066,0.0,0.0,0.0,0.0,1.0
4.418739423346492,0.0,0.0,0.0,0.0,0.0,5.57294911967816,0.12188506850069847,20.65142270362753,14.103930812515204,0.3650131408368799,0.7888237598208537,0.01090902005383354,0.5732158766000628,0.0,0.0,0.0,0.0,0.0,0.0
