0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.125	0.25	
0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0625	0.125	0.25	
0.0	0.0	0.0	0.0	0.0	0.03125	0.03125	0.0625	0.125	0.25	
0.0	0.0	0.0	0.0	0.015625	0.015625	0.03125	0.0625	0.125	0.25	
0.0	0.0	0.0	0.0078125	0.0078125	0.015625	0.03125	0.0625	0.125	0.25	
0.0	0.0	0.00390625	0.00390625	0.0078125	0.015625	0.03125	0.0625	0.125	0.25	
0.0	0.001953125	0.001953125	0.00390625	0.0078125	0.015625	0.03125	0.0625	0.125	0.25	
9.765625E-4	9.765625E-4	0.001953125	0.00390625	0.0078125	0.015625	0.03125	0.0625	0.125	0.25	
0.001953125	0.0	0.001953125	0.00390625	0.0078125	0.015625	0.03125	0.0625	0.125	0.25	
0.0	0.00390625	0.0	0.00390625	0.0078125	0.015625	0.03125	0.0625	0.125	0.25	
0.001953125	0.001953125	0.0	0.00390625	0.0078125	0.015625	0.03125	0.0625	0.125	0.25	
0.00390625	0.0	0.0	0.00390625	0.0078125	0.015625	0.03125	0.0625	0.125	0.25	
0.0	0.0	0.0078125	0.0	0.0078125	0.015625	0.03125	0.0625	0.125	0.25	
0.0	0.00390625	0.00390625	0.0	0.0078125	0.015625	0.03125	0.0625	0.125	0.25	
0.001953125	0.001953125	0.00390625	0.0	0.0078125	0.015625	0.03125	0.0625	0.125	0.25	
0.00390625	0.0	0.00390625	0.0	0.0078125	0.015625	0.03125	0.0625	0.125	0.25	
0.0	0.0078125	0.0	0.0	0.0078125	0.015625	0.03125	0.0625	0.125	0.25	
0.00390625	0.00390625	0.0	0.0	0.0078125	0.015625	0.03125	0.0625	0.125	0.25	
0.0078125	0.0	0.0	0.0	0.0078125	0.015625	0.03125	0.0625	0.125	0.25	
0.0	0.0	0.0	0.015625	0.0	0.015625	0.03125	0.0625	0.125	0.25	
0.0	0.0	0.0078125	0.0078125	0.0	0.015625	0.03125	0.0625	0.125	0.25	
0.0	0.00390625	0.00390625	0.0078125	0.0	0.015625	0.03125	0.0625	0.125	0.25	
0.001953125	0.001953125	0.00390625	0.0078125	0.0	0.015625	0.03125	0.0625	0.125	0.25	
0.00390625	0.0	0.00390625	0.0078125	0.0	0.015625	0.03125	0.0625	0.125	0.25	
0.0	0.0078125	0.0	0.0078125	0.0	0.015625	0.03125	0.0625	0.125	0.25	
0.00390625	0.00390625	0.0	0.0078125	0.0	0.015625	0.03125	0.0625	0.125	0.25	
0.0078125	0.0	0.0	0.0078125	0.0	0.015625	0.03125	0.0625	0.125	0.25	
0.0	0.0	0.015625	0.0	0.0	0.015625	0.03125	0.0625	0.125	0.25	
0.0	0.0078125	0.0078125	0.0	0.0	0.015625	0.03125	0.0625	0.125	0.25	
0.00390625	0.00390625	0.0078125	0.0	0.0	0.015625	0.03125	0.0625	0.125	0.25	
0.0078125	0.0	0.0078125	0.0	0.0	0.015625	0.03125	0.0625	0.125	0.25	
0.0	0.015625	0.0	0.0	0.0	0.015625	0.03125	0.0625	0.125	0.25	
0.0078125	0.0078125	0.0	0.0	0.0	0.015625	0.03125	0.0625	0.125	0.25	
0.015625	0.0	0.0	0.0	0.0	0.015625	0.03125	0.0625	0.125	0.25	
0.0	0.0	0.0	0.0	0.03125	0.0	0.03125	0.0625	0.125	0.25	
0.0	0.0	0.0	0.015625	0.015625	0.0	0.03125	0.0625	0.125	0.25	
0.0	0.0	0.0078125	0.0078125	0.015625	0.0	0.03125	0.0625	0.125	0.25	
0.0	0.00390625	0.00390625	0.0078125	0.015625	0.0	0.03125	0.0625	0.125	0.25	
0.001953125	0.001953125	0.00390625	0.0078125	0.015625	0.0	0.03125	0.0625	0.125	0.25	
0.00390625	0.0	0.00390625	0.0078125	0.015625	0.0	0.03125	0.0625	0.125	0.25	
0.0	0.0078125	0.0	0.0078125	0.015625	0.0	0.03125	0.0625	0.125	0.25	
0.00390625	0.00390625	0.0	0.0078125	0.015625	0.0	0.03125	0.0625	0.125	0.25	
0.0078125	0.0	0.0	0.0078125	0.015625	0.0	0.03125	0.0625	0.125	0.25	
0.0	0.0	0.015625	0.0	0.015625	0.0	0.03125	0.0625	0.125	0.25	
0.0	0.0078125	0.0078125	0.0	0.015625	0.0	0.03125	0.0625	0.125	0.25	
0.00390625	0.00390625	0.0078125	0.0	0.015625	0.0	0.03125	0.0625	0.125	0.25	
0.0078125	0.0	0.0078125	0.0	0.015625	0.0	0.03125	0.0625	0.125	0.25	
0.0	0.015625	0.0	0.0	0.015625	0.0	0.03125	0.0625	0.125	0.25	
0.0078125	0.0078125	0.0	0.0	0.015625	0.0	0.03125	0.0625	0.125	0.25	
0.015625	0.0	0.0	0.0	0.015625	0.0	0.03125	0.0625	0.125	0.25	
0.0	0.0	0.0	0.03125	0.0	0.0	0.03125	0.0625	0.125	0.25	
0.0	0.0	0.015625	0.015625	0.0	0.0	0.03125	0.0625	0.125	0.25	
0.0	0.0078125	0.0078125	0.015625	0.0	0.0	0.03125	0.0625	0.125	0.25	
0.00390625	0.00390625	0.0078125	0.015625	0.0	0.0	0.03125	0.0625	0.125	0.25	
0.0078125	0.0	0.0078125	0.015625	0.0	0.0	0.03125	0.0625	0.125	0.25	
0.0	0.015625	0.0	0.015625	0.0	0.0	0.03125	0.0625	0.125	0.25	
0.0078125	0.0078125	0.0	0.015625	0.0	0.0	0.03125	0.0625	0.125	0.25	
0.015625	0.0	0.0	0.015625	0.0	0.0	0.03125	0.0625	0.125	0.25	
0.0	0.0	0.03125	0.0	0.0	0.0	0.03125	0.0625	0.125	0.25	
0.0	0.015625	0.015625	0.0	0.0	0.0	0.03125	0.0625	0.125	0.25	
0.0078125	0.0078125	0.015625	0.0	0.0	0.0	0.03125	0.0625	0.125	0.25	
0.015625	0.0	0.015625	0.0	0.0	0.0	0.03125	0.0625	0.125	0.25	
0.0	0.03125	0.0	0.0	0.0	0.0	0.03125	0.0625	0.125	0.25	
0.015625	0.015625	0.0	0.0	0.0	0.0	0.03125	0.0625	0.125	0.25	
0.03125	0.0	0.0	0.0	0.0	0.0	0.03125	0.0625	0.125	0.25	
0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0625	0.125	0.25	
0.0	0.0	0.0	0.0	0.03125	0.03125	0.0	0.0625	0.125	0.25	
0.0	0.0	0.0	0.015625	0.015625	0.03125	0.0	0.0625	0.125	0.25	
0.0	0.0	0.0078125	0.0078125	0.015625	0.03125	0.0	0.0625	0.125	0.25	
0.0	0.00390625	0.00390625	0.0078125	0.015625	0.03125	0.0	0.0625	0.125	0.25	
0.001953125	0.001953125	0.00390625	0.0078125	0.015625	0.03125	0.0	0.0625	0.125	0.25	
0.00390625	0.0	0.00390625	0.0078125	0.015625	0.03125	0.0	0.0625	0.125	0.25	
0.0	0.0078125	0.0	0.0078125	0.015625	0.03125	0.0	0.0625	0.125	0.25	
0.00390625	0.00390625	0.0	0.0078125	0.015625	0.03125	0.0	0.0625	0.125	0.25	
0.0078125	0.0	0.0	0.0078125	0.015625	0.03125	0.0	0.0625	0.125	0.25	
0.0	0.0	0.015625	0.0	0.015625	0.03125	0.0	0.0625	0.125	0.25	
0.0	0.0078125	0.0078125	0.0	0.015625	0.03125	0.0	0.0625	0.125	0.25	
0.00390625	0.00390625	0.0078125	0.0	0.015625	0.03125	0.0	0.0625	0.125	0.25	
0.0078125	0.0	0.0078125	0.0	0.015625	0.03125	0.0	0.0625	0.125	0.25	
0.0	0.015625	0.0	0.0	0.015625	0.03125	0.0	0.0625	0.125	0.25	
0.0078125	0.0078125	0.0	0.0	0.015625	0.03125	0.0	0.0625	0.125	0.25	
0.015625	0.0	0.0	0.0	0.015625	0.03125	0.0	0.0625	0.125	0.25	
0.0	0.0	0.0	0.03125	0.0	0.03125	0.0	0.0625	0.125	0.25	
0.0	0.0	0.015625	0.015625	0.0	0.03125	0.0	0.0625	0.125	0.25	
0.0	0.0078125	0.0078125	0.015625	0.0	0.03125	0.0	0.0625	0.125	0.25	
0.00390625	0.00390625	0.0078125	0.015625	0.0	0.03125	0.0	0.0625	0.125	0.25	
0.0078125	0.0	0.0078125	0.015625	0.0	0.03125	0.0	0.0625	0.125	0.25	
0.0	0.015625	0.0	0.015625	0.0	0.03125	0.0	0.0625	0.125	0.25	
0.0078125	0.0078125	0.0	0.015625	0.0	0.03125	0.0	0.0625	0.125	0.25	
0.015625	0.0	0.0	0.015625	0.0	0.03125	0.0	0.0625	0.125	0.25	
0.0	0.0	0.03125	0.0	0.0	0.03125	0.0	0.0625	0.125	0.25	
0.0	0.015625	0.015625	0.0	0.0	0.03125	0.0	0.0625	0.125	0.25	
0.0078125	0.0078125	0.015625	0.0	0.0	0.03125	0.0	0.0625	0.125	0.25	
0.015625	0.0	0.015625	0.0	0.0	0.03125	0.0	0.0625	0.125	0.25	
0.0	0.03125	0.0	0.0	0.0	0.03125	0.0	0.0625	0.125	0.25	
0.015625	0.015625	0.0	0.0	0.0	0.03125	0.0	0.0625	0.125	0.25	
0.03125	0.0	0.0	0.0	0.0	0.03125	0.0	0.0625	0.125	0.25	
0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0625	0.125	0.25	
0.0	0.0	0.0	0.03125	0.03125	0.0	0.0	0.0625	0.125	0.25	
0.0	0.0	0.015625	0.015625	0.03125	0.0	0.0	0.0625	0.125	0.25	
0.0	0.0078125	0.0078125	0.015625	0.03125	0.0	0.0	0.0625	0.125	0.25	
0.00390625	0.00390625	0.0078125	0.015625	0.03125	0.0	0.0	0.0625	0.125	0.25	
0.0078125	0.0	0.0078125	0.015625	0.03125	0.0	0.0	0.0625	0.125	0.25	
0.0	0.015625	0.0	0.015625	0.03125	0.0	0.0	0.0625	0.125	0.25	
0.0078125	0.0078125	0.0	0.015625	0.03125	0.0	0.0	0.0625	0.125	0.25	
0.015625	0.0	0.0	0.015625	0.03125	0.0	0.0	0.0625	0.125	0.25	
0.0	0.0	0.03125	0.0	0.03125	0.0	0.0	0.0625	0.125	0.25	
0.0	0.015625	0.015625	0.0	0.03125	0.0	0.0	0.0625	0.125	0.25	
0.0078125	0.0078125	0.015625	0.0	0.03125	0.0	0.0	0.0625	0.125	0.25	
0.015625	0.0	0.015625	0.0	0.03125	0.0	0.0	0.0625	0.125	0.25	
0.0	0.03125	0.0	0.0	0.03125	0.0	0.0	0.0625	0.125	0.25	
0.015625	0.015625	0.0	0.0	0.03125	0.0	0.0	0.0625	0.125	0.25	
0.03125	0.0	0.0	0.0	0.03125	0.0	0.0	0.0625	0.125	0.25	
0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0625	0.125	0.25	
0.0	0.0	0.03125	0.03125	0.0	0.0	0.0	0.0625	0.125	0.25	
0.0	0.015625	0.015625	0.03125	0.0	0.0	0.0	0.0625	0.125	0.25	
0.0078125	0.0078125	0.015625	0.03125	0.0	0.0	0.0	0.0625	0.125	0.25	
0.015625	0.0	0.015625	0.03125	0.0	0.0	0.0	0.0625	0.125	0.25	
0.0	0.03125	0.0	0.03125	0.0	0.0	0.0	0.0625	0.125	0.25	
0.015625	0.015625	0.0	0.03125	0.0	0.0	0.0	0.0625	0.125	0.25	
0.03125	0.0	0.0	0.03125	0.0	0.0	0.0	0.0625	0.125	0.25	
0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0625	0.125	0.25	
0.0	0.03125	0.03125	0.0	0.0	0.0	0.0	0.0625	0.125	0.25	
0.015625	0.015625	0.03125	0.0	0.0	0.0	0.0	0.0625	0.125	0.25	
0.03125	0.0	0.03125	0.0	0.0	0.0	0.0	0.0625	0.125	0.25	
0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0625	0.125	0.25	
0.03125	0.03125	0.0	0.0	0.0	0.0	0.0	0.0625	0.125	0.25	
0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.125	0.25	
0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.125	0.25	
0.0	0.0	0.0	0.0	0.0	0.0625	0.0625	0.0	0.125	0.25	
0.0	0.0	0.0	0.0	0.03125	0.03125	0.0625	0.0	0.125	0.25	
0.0	0.0	0.0	0.015625	0.015625	0.03125	0.0625	0.0	0.125	0.25	
0.0	0.0	0.0078125	0.0078125	0.015625	0.03125	0.0625	0.0	0.125	0.25	
0.0	0.00390625	0.00390625	0.0078125	0.015625	0.03125	0.0625	0.0	0.125	0.25	
0.001953125	0.001953125	0.00390625	0.0078125	0.015625	0.03125	0.0625	0.0	0.125	0.25	
0.00390625	0.0	0.00390625	0.0078125	0.015625	0.03125	0.0625	0.0	0.125	0.25	
0.0	0.0078125	0.0	0.0078125	0.015625	0.03125	0.0625	0.0	0.125	0.25	
0.00390625	0.00390625	0.0	0.0078125	0.015625	0.03125	0.0625	0.0	0.125	0.25	
0.0078125	0.0	0.0	0.0078125	0.015625	0.03125	0.0625	0.0	0.125	0.25	
0.0	0.0	0.015625	0.0	0.015625	0.03125	0.0625	0.0	0.125	0.25	
0.0	0.0078125	0.0078125	0.0	0.015625	0.03125	0.0625	0.0	0.125	0.25	
