obj_0,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,obj_7,obj_8,obj_9,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9
1.7376284126292164e-33,2.837762551356066e-17,5.880849852772665e-19,6.314295101273343e-17,1.1305969373773048,0.0,0.0,0.0,4.754658658542456e-05,0.18085840303049144,0.10098270396023418,2.677266858801215e-05,0.0,0.0,0.0,1.0,0.7310595175108787,0.01319113002413197,1.0,0.8807509232878912
0.0197132536920526,0.6026248211256834,0.0,0.07115727931366528,0.01589939147579764,0.5377025401688239,8.599366284770235e-05,8.585949574389399e-06,0.42587559079935955,0.00016598482448488958,0.00010413938826867031,0.33854563156462447,6.204856339297375e-06,6.534598076581369e-05,0.4592147285050892,0.015188434348652524,0.09376556661901608,0.0,0.9759620485374398,0.3514572568575072
3.9553944675623425e-18,4.295911118593248e-18,4.55526838143911e-18,6.745329725991335e-18,1.474716630610986e-17,1.8602039022130073e-17,0.46878056359225806,0.5308636985275559,0.0,0.645668829754592,0.44498728288436223,0.0,0.5880351770640765,1.0,0.4986103066384005,0.5455324699691511,0.49015140840667093,0.5769471525177853,0.5252324624116114,0.4411486782592911
0.5378273577410524,0.0,0.4065879647568413,0.604531649398398,8.934428469985523e-05,0.0,0.1204973016796803,0.35163872816997516,0.017023985830061605,0.1123054092897169,0.05801048134743464,0.010654019975408657,0.18337708322295165,0.06809459650840151,0.0,4.784085621844375e-05,0.4925014744981894,0.41169619779919553,0.0,0.006906330512336911
1.3519970201909664e-18,1.1185641912853054e-18,2.1644982862457874e-18,0.0236096156700474,0.0,0.005901844772812226,0.018228485262361035,0.5629166146768994,0.6250400952495172,0.11475323048224617,0.07110986087293314,0.5312625283951578,0.9254066841457571,0.1754614697246049,0.06666931140730054,0.0,1.0,0.6009962114144717,0.4150063272298916,0.3053268111452241
7.363805454170163e-19,1.694093126067306e-20,0.012060463295298064,0.8756584067424257,0.0,0.0,0.054789368475245626,0.36149072694072915,0.0,0.2325681516068284,0.14764578627222147,0.0,0.30343674290727735,0.048686174652664005,0.0,0.0,0.9912867823087606,1.0,0.01461161295443869,0.39050775083240097
7.418649205534383e-18,2.9835853870121307e-18,0.12131541400926876,0.20142968218262758,0.0,0.0,0.0,0.07766752990549855,0.4159767785145682,0.7475002103434352,0.5352681796802323,0.4291770875249441,0.11615730383779227,0.0,0.0,0.0,0.7827244752969034,1.0,0.257683216877336,0.4365693578549217
1.7557896630372586e-49,2.2596015404749114e-52,2.8674244986366812e-33,3.583215422069628e-33,7.494874596628348e-17,1.2240059095972116,0.0,4.529137079534384e-08,0.25358930011492836,0.0014142624655971237,0.0007202781128031778,0.1300547897199367,2.355657104256614e-08,0.0,1.0,1.0,0.5703542679583986,1.0,0.0008192930249334481,0.0
4.051282591746239e-17,3.91082540323879e-19,0.6625121468856188,0.5774190607620551,0.030663639950861774,0.0,0.06260949152639593,0.0,0.40703718971136754,0.0,0.0,0.25980511053906585,0.0,0.03660399921190444,0.0,0.016942536654746765,0.48374234916063924,1.0,0.005321491818645108,0.9981155374605082
1.7271215182687154e-33,2.647775357857774e-17,0.0,0.0,0.571583311810292,0.39602601342630894,0.7830441238869431,0.0,0.0,0.2073850367321007,0.10950212820564928,0.0,0.0,0.543203934715499,0.444606385754023,1.0,0.0,0.0,1.0,0.9612427089287414
