obj_0,obj_1,obj_2,obj_3,obj_4,obj_5,obj_6,obj_7,obj_8,obj_9,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9
1.022775217466133e-39,2.592926796874285e-40,4.883307361223572e-36,7.975046321297007e-20,4.280936164449801e-17,3.267428694904254e-17,0.0,0.0,0.8795030972671828,0.5494767628932141,0.3555046576496135,1.0,0.0,0.0,0.41502967923415585,0.9988140289634369,1.0,0.9998624462231843,0.15806483506742586,0.6924558453805146
4.5255991878084596e-17,3.719387605451866e-19,0.0,0.0,0.7391113957585975,0.0,0.0005766430979122929,0.7148073823205167,0.04613031305397818,0.0,0.0,0.028542335729552504,0.4893590236354712,0.0004966806429360458,0.0,1.0,0.0,0.0,0.0052319754426225495,0.6710377105870895
2.6168678683472912e-36,8.114178351044243e-35,0.0,1.8709666246824212e-33,2.9356015851653055e-33,1.4069346059575033e-33,1.1787092520341337e-35,6.133346374421988e-17,1.001651476767385,0.0,0.0,1.0,1.0,0.0019980630138325406,0.24445764381329244,0.6384968206609144,0.9723934570439146,0.0,0.9794757703023791,0.5406383657076035
6.136295893833163e-38,1.0199282002131706e-35,8.959326271843213e-34,1.4632638279972113e-17,0.0,0.0,5.950344675774596e-17,1.0007165010888275,0.0,0.0,0.0,0.0,1.0,0.8464932295605321,0.0,0.0,1.0,0.9927529130871684,0.9961698870951328,0.5267675379672385
0.7002455762032036,0.0,0.0,0.0003621898851312215,0.677013877728551,0.5358750256092384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32020551687674387,0.4892624336810352,0.000329280511723061,0.0,0.0,0.8341999839843874
1.4148367523704044e-33,2.310603764865868e-17,0.0,0.0,3.6219969921736924e-17,3.41396002558471e-20,3.6312380407046774e-17,0.9186761738361743,0.39917385753078877,0.0,0.0,0.260949128761301,1.0,0.4467207214764631,0.0005058818059631431,0.6384968206609144,0.0,0.0,1.0,0.5406383657076035
4.459332818015596e-18,5.614629152504375e-18,0.11709590829524344,0.7537719685602767,0.0,0.5857929013719124,0.0,0.0,0.0050930579231056716,0.3559866186177284,0.22567507548542087,0.003371127181843403,0.0,0.0,0.4169113355405216,0.0,0.9018875059831613,1.0,0.5726909011779246,0.34010057265925553
2.418610500657857e-17,1.640234148558948e-18,2.741030832918841e-17,2.000390670639697e-18,4.949068953025219e-18,0.6039198450491077,0.6566054369921613,0.0,0.7192124083238578,0.12494334215547631,0.06914000647363999,0.43195203078525674,0.0,0.5265930236906755,1.0,0.08545717500969305,0.03476764964504639,0.5390052874619099,0.04310777057685847,0.8907739772178037
3.5119560068265324e-21,2.0478468940051545e-22,1.1708158572020403e-19,0.0,0.0,0.0,0.0019129503288343758,0.7344772446326112,0.32109870945635605,0.6598426995590433,0.43844105122436483,0.2623768009522393,0.9983419237857604,1.0,0.0,0.0,0.0,0.9808773961012289,0.037079770949660085,0.6955689177853424
1.5464191814364775e-20,0.0,6.97218860378204e-22,0.00025280597242534645,0.5684875569968436,0.608517462591216,0.0,0.0643594807195545,0.0,0.568140863456302,0.38026961288061956,0.0,0.04910388283838102,0.0,0.5216430459415187,0.9997168957032944,1.0,0.02868322700136812,0.0,0.39926549354291646
